date,latitude,longitude,NDVI,NDVI_mean,VCI,Fpar_500m,Fpar_500m_mean,Fpar_500m_min,Fpar_500m_max,NDRE,NDRE_mean,NDRE_min,NDRE_max,LAI,LAI_mean,LAI_min,LAI_max,SAVI,SAVI_mean,SAVI_min,SAVI_max,NDVI_min,NDVI_max,CIredge,CIredge_mean,CIredge_min,CIredge_max,EVI,EVI_mean,EVI_min,EVI_max
2010-07-15,43.30779,-2.99522,2426.2701005025124,2426.2701005025124,0.30217396534488355,66.71254019137837,,,,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,43.42863,-3.89545,7525.0703517587945,7525.0703517587945,0.67962512151288,53.70477386934674,53.70477386934674,43.0,65.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,43.55671,-6.47065,6962.0896,6962.0896,0.9644556853804679,63.67123287671233,63.67123287671233,47.0,95.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,42.4113,-5.68645,4941.560453400504,4941.560453400504,0.7599328670132955,40.87279596977331,40.87279596977331,36.0,44.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,40.97913,-4.85813,2443.5615577889453,2443.5615577889453,0.11300874352948342,17.94221105527638,17.94221105527638,14.0,26.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,42.16169,2.87706,3986.329129886507,3986.329129886507,0.14512590214319052,38.26481715006305,38.26481715006305,33.0,51.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,40.86232,0.57098,5172.646095717884,5172.646095717884,0.2714949987831336,46.98866498740554,46.98866498740554,45.0,51.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,40.92142,-3.0692,2642.779746835443,2642.779746835443,0.2794333782056744,28.32151898734177,28.32151898734177,20.0,37.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,28.7,-18.0,3411.033269644137,,0.3149398929703497,32.10038213518032,,,,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,36.59786,-5.94015,4179.286792452831,4179.286792452831,0.350446407735025,35.87924528301887,35.87924528301887,28.0,39.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,37.10579,-4.67189,3219.1590909090905,3219.1590909090905,-0.07263347631173198,25.722222222222225,25.722222222222225,22.0,33.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,37.24434,-3.75542,3673.951776649747,3673.951776649747,0.3702350899058352,33.289340101522846,33.289340101522846,27.0,43.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,37.45555,-2.25556,2221.1949685534587,2221.1949685534587,0.09650898811889005,17.75094339622641,17.75094339622641,13.0,22.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,37.50512,-5.81387,4114.897597977244,4114.897597977244,0.15818834839324097,36.74336283185841,36.74336283185841,34.0,39.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,37.75169,-7.11385,3047.5818639798495,3047.5818639798495,0.09587393586205016,28.62720403022671,28.62720403022671,19.0,34.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,37.81599,-4.99439,3756.4694656488555,3756.4694656488555,0.302256267876078,40.198473282442755,40.198473282442755,30.0,50.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,38.03548,-3.86859,3256.8314465408807,3256.8314465408807,0.31686681718585047,27.333333333333336,27.333333333333336,22.0,34.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,38.1893,-1.43707,3787.8087291399243,3787.8087291399243,0.12498467830412764,33.43517329910142,33.43517329910142,29.0,36.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,28.47143,-16.54286,3446.9427776681987,,0.09080734696767179,29.38257405509227,,,,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,39.02606,-6.19655,3106.076826196473,3106.076826196473,0.056630015631215926,25.329974811083122,25.329974811083122,24.0,35.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,38.2,-0.88411,3762.3243933588756,3762.3243933588756,0.09777973138485259,31.116219667943806,31.116219667943806,27.0,36.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,40.36508,0.07989,4797.427471116815,4797.427471116815,0.21312627765060313,46.75353016688061,46.75353016688061,43.0,51.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,40.19028,-3.57747,7204.483953786907,7204.483953786907,0.9599962912528466,62.28626444159178,62.28626444159178,58.0,64.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,39.97782,-4.49185,2308.759948652118,2308.759948652118,0.03374810929892773,19.225930680359436,19.225930680359436,16.0,21.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,39.80093,-6.27123,4192.866161616162,4192.866161616162,0.09928704624451784,37.77272727272727,37.77272727272727,33.0,40.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,40.73827,-1.00363,3158.25159642401,3158.25159642401,0.3653836577572795,35.54533844189017,35.54533844189017,31.0,39.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,39.3862,-0.58762,3524.537783375315,3524.537783375315,0.017041941804033543,35.08312342569269,35.08312342569269,34.0,39.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,39.26904,-4.16304,4788.116816431322,4788.116816431322,0.5404584281913021,46.36200256739411,46.36200256739411,37.0,52.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,39.0489,-1.99314,4100.740554156172,4100.740554156172,0.541764679732543,33.67002518891688,33.67002518891688,12.0,51.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2010-07-15,39.6437,-2.38957,3050.2679245283025,3050.2679245283025,0.29273211858775783,25.77861635220126,25.77861635220126,23.0,29.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,42.19387,-7.78684,6313.159949622168,6313.159949622168,0.5699006377343316,37.87153652392948,37.87153652392948,33.0,55.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,41.65781,-5.10557,2364.2579821200516,2364.2579821200516,0.09472073313806055,18.524904214559392,18.524904214559392,17.0,23.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,41.74448,0.71416,3536.178571428571,3536.178571428571,0.27958332060909963,30.73596938775509,30.73596938775509,23.0,48.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,41.82753,-5.74309,2477.1055979643766,2477.1055979643766,0.10756583882051031,21.581424936386767,21.581424936386767,17.0,24.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,41.84807,-3.87632,2629.022670025189,2629.022670025189,0.21699714488851357,21.610831234256928,21.610831234256928,19.0,25.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,41.86077,-1.07946,2083.204633204633,2083.204633204633,0.0016559436715991342,15.194337194337194,15.194337194337194,12.0,18.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,41.86705,-0.05219,2074.655216284987,2074.655216284987,0.03210280587934105,16.20610687022901,16.20610687022901,13.0,17.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,41.58075,-2.86887,4159.152091254753,4159.152091254753,0.5535208395967531,37.85931558935361,37.85931558935361,29.0,42.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,41.90971,2.24778,4252.5127551020405,4252.5127551020405,0.4851502385217002,35.114927344782046,35.114927344782046,32.0,39.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,42.16169,2.87706,4475.184110970997,4475.184110970997,0.17608782802193876,40.7843631778058,40.7843631778058,35.0,60.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,42.27149,-1.97541,2922.41235813367,2922.41235813367,0.05023427066822529,24.4703656998739,24.4703656998739,23.0,30.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,42.9655,-2.75258,7033.68679245283,7033.68679245283,0.6711947815676725,73.16100628930819,73.16100628930819,48.0,86.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,42.41262,-4.67343,6733.010126582278,6733.010126582278,0.9824158840180459,54.60253164556962,54.60253164556962,43.0,57.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,42.4273,-1.73358,2643.145593869732,2643.145593869732,0.14067033036559515,22.065134099616856,22.065134099616856,16.0,39.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,42.72535,-8.29535,6333.998732572875,6333.998732572875,0.4953593084363121,54.30164765525982,54.30164765525982,46.0,61.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,43.08895,-8.59496,7548.2410714285725,7548.2410714285725,0.8526159811998922,60.776785714285715,60.776785714285715,37.0,83.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,43.11323,-7.572,6436.80783817952,6436.80783817952,0.19011804751839453,32.4614412136536,32.4614412136536,17.0,54.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,43.20135,-2.13431,5318.07662835249,5318.07662835249,0.25878947744876485,80.71264367816093,80.71264367816093,63.0,94.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,43.30779,-2.99522,2556.0603015075376,2556.0603015075376,0.6030231790629632,61.716874602899566,,,,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,43.42863,-3.89545,7335.116834170854,7335.116834170854,0.3701050436691383,42.7211055276382,42.7211055276382,29.0,67.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,43.55671,-6.47065,6731.981818181819,6731.981818181819,0.767304364475427,18.84931506849315,18.84931506849315,13.0,20.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,41.2211,-4.41308,3915.383631713555,3915.383631713555,0.2018987771347043,36.36445012787724,36.36445012787724,34.0,39.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,42.4113,-5.68645,5119.522670025191,5119.522670025191,0.7576896355487733,34.89420654911839,34.89420654911839,27.0,38.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,40.99443,-5.5754,2131.073139974779,2131.073139974779,0.06968100621838036,16.36191677175284,16.36191677175284,13.0,19.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,38.1893,-1.43707,3824.284980744545,3824.284980744545,0.24284839311147513,29.924261874197693,29.924261874197693,25.0,34.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,40.92142,-3.0692,3158.641772151899,3158.641772151899,0.2182491361828142,28.546835443037967,28.546835443037967,25.0,43.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,40.97913,-4.85813,2079.879396984925,2079.879396984925,0.04433899188762159,15.9535175879397,15.9535175879397,14.0,18.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,28.47143,-16.54286,2771.6302898138492,,0.16197170200106292,21.281380698039467,,,,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,28.7,-18.0,3463.3811826427736,,0.27960441211450426,26.609243808139233,,,,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,36.59786,-5.94015,4155.132075471698,4155.132075471698,0.39723712222794555,31.937106918238996,31.937106918238996,26.0,39.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,37.10579,-4.67189,3266.6969696969695,3266.6969696969695,-0.12247779526084199,26.80681818181818,26.80681818181818,22.0,34.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,37.24434,-3.75542,3426.307106598985,3426.307106598985,0.15368719021374752,34.766497461928935,34.766497461928935,30.0,48.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,37.45555,-2.25556,2035.9647798742135,2035.9647798742135,0.04616210342899362,13.62138364779874,13.62138364779874,13.0,17.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,37.50512,-5.81387,4416.802781289508,4416.802781289508,0.2732260347053597,37.445006321112515,37.445006321112515,25.0,47.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,37.75169,-7.11385,3480.488664987406,3480.488664987406,0.14178222417149874,29.96599496221663,29.96599496221663,24.0,39.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,37.81599,-4.99439,4137.464376590331,4137.464376590331,0.45539845929236145,34.90458015267176,34.90458015267176,29.0,54.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,38.03548,-3.86859,3108.4628930817607,3108.4628930817607,0.19548998904697018,30.036477987421378,30.036477987421378,22.0,36.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,28.11818,-15.55454,2110.598484848485,2110.598484848485,0.020855506340490666,2.460858585858586,2.460858585858586,2.0,3.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,39.02606,-6.19655,3100.8589420654903,3100.8589420654903,0.06798154548029732,27.12090680100755,27.12090680100755,25.0,38.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,40.73827,-1.00363,2611.100893997446,2611.100893997446,0.14445595242113887,25.941251596424014,25.941251596424014,23.0,30.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,40.36508,0.07989,5158.342747111681,5158.342747111681,0.40756246588017037,45.4788189987163,45.4788189987163,42.0,48.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,40.19028,-3.57747,6612.5545571245175,6612.5545571245175,0.9551604290924757,54.30551989730424,54.30551989730424,52.0,66.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,39.97782,-4.49185,2127.0988446726574,2127.0988446726574,0.010712895769178003,17.933247753530168,17.933247753530168,13.0,19.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,40.86232,0.57098,5442.240554156172,5442.240554156172,0.45714475721935854,43.62720403022671,43.62720403022671,39.0,52.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,39.6437,-2.38957,2814.778616352202,2814.778616352202,0.11383831996982537,27.108176100628935,27.108176100628935,22.0,35.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,39.3862,-0.58762,3715.453400503778,3715.453400503778,0.29442408224241373,33.23803526448362,33.23803526448362,30.0,35.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,39.26904,-4.16304,4773.939666238768,4773.939666238768,0.5121463787802131,43.682926829268304,43.682926829268304,39.0,49.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,39.0489,-1.99314,3432.460957178842,3432.460957178842,0.35058903737653035,27.2191435768262,27.2191435768262,15.0,36.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2011-07-15,39.80093,-6.27123,4258.89898989899,4258.89898989899,0.018879630417007437,38.63510101010101,38.63510101010101,34.0,41.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2012-07-15,42.16169,2.87706,3966.0819672131147,3966.0819672131147,0.15966515766845432,37.7780580075662,37.7780580075662,34.0,49.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2012-07-15,41.2211,-4.41308,3710.5613810741693,3710.5613810741693,0.12169991665863682,33.71355498721228,33.71355498721228,30.0,38.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2012-07-15,41.58075,-2.86887,3851.264892268695,3851.264892268695,0.35396015678611786,35.66286438529785,35.66286438529785,25.0,44.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2012-07-15,41.65781,-5.10557,2057.607918263091,2057.607918263091,0.06048709595837335,15.707535121328227,15.707535121328227,10.0,26.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2012-07-15,41.74448,0.71416,3625.033163265306,3625.033163265306,0.3412306709883666,30.891581632653057,30.891581632653057,27.0,42.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
2012-07-15,41.82753,-5.74309,2312.828244274809,2312.828244274809,0.08241915962268985,21.371501272264634,21.371501272264634,16.0,32.0,0.09309511063162827,,,,0.5251068252573264,,,,0.11803534228491552,,,,,,0.22419666212840847,,,,0.1086285860823629,,,
