fp_Harvest Date,fp_Area,fp_Latitude,fp_Longitude,fp_Season,fp_Intensity,fp_Harvest Area,fp_yield (kg / ha),date,ALLSKY_SFC_SW_DWN,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,latitude,longitude,DEW POINT TEMPERATURE,DTR,VPD,ALLSKY_SFC_SW_DWN_mean,ALLSKY_SFC_SW_DWN_min,ALLSKY_SFC_SW_DWN_max,ALLSKY_SFC_SW_DWN_std,RH2M_mean,RH2M_min,RH2M_max,RH2M_std,T2M_mean,T2M_min,T2M_max,T2M_std,T2M_MAX_mean,T2M_MAX_min,T2M_MAX_max,T2M_MAX_std,T2M_MIN_mean,T2M_MIN_min,T2M_MIN_max,T2M_MIN_std,WS2M_mean,WS2M_min,WS2M_max,WS2M_std,DEW POINT TEMPERATURE_mean,DEW POINT TEMPERATURE_min,DEW POINT TEMPERATURE_max,DEW POINT TEMPERATURE_std,DTR_mean,DTR_min,DTR_max,DTR_std,VPD_mean,VPD_min,VPD_max,VPD_std,NDVI,NDVI_mean,VCI,Fpar_500m,Fpar_500m_mean,Fpar_500m_min,Fpar_500m_max,NDRE,NDRE_mean,NDRE_min,NDRE_max,LAI,LAI_mean,LAI_min,LAI_max,SAVI,SAVI_mean,SAVI_min,SAVI_max,NDVI_min,NDVI_max,CIredge,CIredge_mean,CIredge_min,CIredge_max,EVI,EVI_mean,EVI_min,EVI_max,RVI_mean,RVI_stdDev,RVI_min,RVI_max,VH_mean,VH_stdDev,VH_min,VH_max,VV_mean,VV_stdDev,VV_min,VV_max,VVVH_ratio_mean,VVVH_ratio_stdDev,VVVH_ratio_min,VVVH_ratio_max,aspect_max,aspect_mean,aspect_stdDev,elevation_max,elevation_mean,elevation_min,elevation_stdDev,slope_max,slope_mean,slope_min,slope_stdDev,potential_evaporation_max,potential_evaporation_mean,potential_evaporation_min,total_precipitation_max,total_precipitation_mean,total_precipitation_min,skin_temperature_max,skin_temperature_mean,skin_temperature_min,soil_temperature_level_1_max,soil_temperature_level_1_mean,soil_temperature_level_1_min,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_1_min,irrigation_mm,bdod_0-5cm_mean_max,bdod_0-5cm_mean_mean,bdod_0-5cm_mean_min,ocd_0-5cm_mean_max,ocd_0-5cm_mean_mean,ocd_0-5cm_mean_min,ocd_15-30cm_mean_max,ocd_15-30cm_mean_mean,ocd_15-30cm_mean_min,ocd_5-15cm_mean_max,ocd_5-15cm_mean_mean,ocd_5-15cm_mean_min,sand_0-5cm_mean_max,sand_0-5cm_mean_mean,sand_0-5cm_mean_min,silt_0-5cm_mean_max,silt_0-5cm_mean_mean,silt_0-5cm_mean_min,clay_0-5cm_mean_max,clay_0-5cm_mean_mean,clay_0-5cm_mean_min,phh2o_0-5cm_mean_max,phh2o_0-5cm_mean_mean,phh2o_0-5cm_mean_min,nitrogen_0-5cm_mean_max,nitrogen_0-5cm_mean_mean,nitrogen_0-5cm_mean_min
2020-07-15,ES617,37.10579,-4.67189,SA,D,174.0,9500,2020-07-15,28.53,53.79,26.12,33.11,19.46,3.02,37.10579,-4.67189,16.009503486229146,13.65,1.5643741776244875,28.56741935483871,22.98,31.5,1.6640738347102648,44.88677419354839,26.83,57.17,8.014922931268444,27.61483870967742,25.45,30.53,1.3600684778010308,34.791612903225804,31.87,38.21,1.65132028657852,20.708064516129035,17.89,23.58,1.4070385724011854,2.0890322580645164,0.88,4.4,0.7692281629668487,14.30558829145952,9.296713618700338,17.942623923085254,2.38154827053189,14.083548387096776,9.86,18.089999999999996,1.5733066645005718,2.0571749790652794,1.4775785843730556,3.200287560818965,0.4271443544477843,0.330059111445883,0.330059111445883,-0.031853035492416,29.310606060606062,29.310606060606062,26.0,34.0,0.2328048217692806,0.2328048217692806,-0.1648177334844973,0.3830010360430794,1.0761538652112004,1.0761538652112004,-0.0541597456594932,2.0952297841610585,0.2292699156853648,0.2292699156853648,0.0146875613475774,0.3276922949954603,0.017645178093009,0.6117274140854224,0.6210443176207981,0.6210443176207981,-0.2829931735181483,1.241496528897967,0.2216506674237721,0.2216506674237721,0.0154459736095536,0.322910733353522,0.7485087173591418,0.113101764484894,0.1631205397915024,1.3792697292234166,-18.22324094356237,0.877437153937821,-24.454681702678553,-13.623900827402007,-11.792486829559822,0.8076281836025002,-16.037872580101805,-3.5579195742001337,4.493595836346077,1.1082954214529024,1.9000853968223883,23.521743277166216,353,149.340101265282,139.88859233378645,533,495.1686900139405,469,12.9765903400893,13,3.600707147854789,0,2.2546633748769933,142.908,142.908,142.908,0.022,0.022,0.022,28.68,28.68,28.68,29.04,29.04,29.04,0.1422831217447916,0.1422831217447916,0.1422831217447916,142.886,140.0,138.24808408145387,136.0,350.0,325.65039404553414,311.0,172.0,161.16659369527142,151.0,181.0,173.28371278458846,159.0,325.0,307.34566549912427,268.0,421.0,385.5332749562171,364.0,331.0,306.93957968476354,290.0,78.0,76.10901926444835,65.0,3183.0,2469.592381786339,2205.0
2010-07-15,ES614,37.24434,-3.75542,SA,D,2955.0,11119,2010-07-15,30.9,37.77,27.01,33.68,20.34,1.65,37.24434,-3.75542,11.3720796731009,13.34,2.220013180924608,28.501612903225805,12.5,31.12,3.3185714928839327,44.21258064516128,32.05,63.29,6.699412091559126,26.593870967741935,23.94,28.94,0.9835245291703244,32.468387096774194,27.87,35.22,1.4455116222832964,20.873225806451615,19.26,23.45,1.0277045737695878,1.930322580645161,1.27,3.49,0.4900459746105971,13.2377269583427,9.696011201146668,18.208128536113723,1.8392947634084824,11.59516129032258,7.380000000000003,14.279999999999998,1.356063731892116,1.953588941650748,1.2137065593745373,2.7124344901577464,0.3176395952887269,3673.951776649747,3673.951776649747,0.3702350899058352,33.289340101522846,33.289340101522846,27.0,43.0,0.0930951106316282,,,,0.5251068252573264,,,,0.1180353422849155,,,,,,0.2241966621284084,,,,0.1086285860823629,,,,,,,,,,,,,,,,,,,,346,165.69059347877075,101.88436724943288,566,556.7730044996053,550,3.0140491336302966,8,2.2114201479965025,0,1.4142162010377213,119.836,119.836,119.836,0.007,0.007,0.007,26.81,26.81,26.81,26.7,26.7,26.7,0.1462376912434896,0.1462376912434896,0.1462376912434896,119.829,144.0,141.46871768355737,137.0,334.0,315.8388250319284,292.0,181.0,166.97215836526183,157.0,176.0,168.8288633461047,160.0,288.0,272.46564495530015,258.0,472.0,455.690932311622,432.0,291.0,271.9453384418902,259.0,77.0,75.6375478927203,71.0,4475.0,2616.7931034482767,2210.0
2011-07-15,ES614,37.24434,-3.75542,SA,D,3451.0,11459,2011-07-15,28.84,51.55,24.04,30.05,17.28,1.82,37.24434,-3.75542,13.43011708761532,12.77,1.449182633005955,28.86774193548387,20.62,32.35,2.5732002287567273,44.587096774193554,29.71,62.21,8.371765988417753,25.19354838709678,22.47,28.19,1.473644918029063,30.85258064516129,27.65,34.01,1.600259994484637,19.140967741935484,13.92,21.8,1.7958902093726965,2.138387096774194,1.36,3.63,0.6350468449786816,12.011788623663124,6.273616682597409,16.5144575241345,2.4740195019866817,11.711612903225806,8.18,15.909999999999998,1.5217458072125545,1.7936901858620995,1.065545499694603,2.4502996632969976,0.3709007016626875,3426.307106598985,3426.307106598985,0.1536871902137475,34.766497461928935,34.766497461928935,30.0,48.0,0.0930951106316282,,,,0.5251068252573264,,,,0.1180353422849155,,,,,,0.2241966621284084,,,,0.1086285860823629,,,,,,,,,,,,,,,,,,,,346,165.69059347877075,101.88436724943288,566,556.7730044996053,550,3.0140491336302966,8,2.2114201479965025,0,1.4142162010377213,111.866,111.866,111.866,0.002,0.002,0.002,25.56,25.56,25.56,25.44,25.44,25.44,0.1503232320149739,0.1503232320149739,0.1503232320149739,111.865,144.0,141.46871768355737,137.0,334.0,315.8388250319284,292.0,181.0,166.97215836526183,157.0,176.0,168.8288633461047,160.0,288.0,272.46564495530015,258.0,472.0,455.690932311622,432.0,291.0,271.9453384418902,259.0,77.0,75.6375478927203,71.0,4475.0,2616.7931034482767,2210.0
2012-07-15,ES614,37.24434,-3.75542,SA,D,3105.0,10584,2012-07-15,30.55,32.92,26.03,32.54,20.28,1.75,37.24434,-3.75542,8.458757544565694,12.259999999999998,2.258855713069031,29.632580645161287,22.93,32.0,1.6946880343647142,34.95741935483871,22.88,61.11,9.707393579868084,25.883870967741935,22.31,29.29,1.4954245862055686,32.174193548387095,29.21,35.62,1.6815963502338087,19.49,15.14,22.56,1.635071271998909,2.3403225806451613,1.54,3.55,0.5701866353813757,8.740530631452064,2.169187652747768,16.68218581498011,3.5501185016993344,12.684193548387098,10.03,14.9,1.0836193064211703,2.1904902909168857,1.2093828278540129,2.997541324256332,0.4416449506304969,3611.0114213197976,3611.0114213197976,0.3399194668640355,31.298223350253807,31.298223350253807,26.0,47.0,0.0930951106316282,,,,0.5251068252573264,,,,0.1180353422849155,,,,,,0.2241966621284084,,,,0.1086285860823629,,,,,,,,,,,,,,,,,,,,346,165.69059347877075,101.88436724943288,566,556.7730044996053,550,3.0140491336302966,8,2.2114201479965025,0,1.4142162010377213,125.032,125.032,125.032,0.0,0.0,0.0,26.56,26.56,26.56,26.8,26.8,26.8,0.1379197438557942,0.1379197438557942,0.1379197438557942,125.031,144.0,141.46871768355737,137.0,334.0,315.8388250319284,292.0,181.0,166.97215836526183,157.0,176.0,168.8288633461047,160.0,288.0,272.46564495530015,258.0,472.0,455.690932311622,432.0,291.0,271.9453384418902,259.0,77.0,75.6375478927203,71.0,4475.0,2616.7931034482767,2210.0
2013-07-15,ES614,37.24434,-3.75542,SA,D,3330.0,12061,2013-07-15,30.46,45.87,23.89,29.47,17.77,1.6,37.24434,-3.75542,11.51320614022734,11.7,1.6045609840779833,28.88838709677419,20.82,32.02,2.428004752046943,45.10516129032258,38.52,57.95,4.596570159591819,24.80032258064516,22.55,26.8,1.0643686114796027,30.754838709677426,27.68,33.18,1.319097616695796,18.837419354838712,15.63,21.37,1.465539574182955,1.9677419354838712,1.1,3.47,0.5361674610659727,12.015881238261752,8.943259460090818,15.093908572231513,1.698685331173001,11.917419354838708,9.880000000000004,15.819999999999997,1.71279994828678,1.722398978975194,1.1636224601017062,2.0463055313990735,0.1869276620675984,3392.3007614213197,3392.3007614213197,0.2792785078054121,37.10913705583757,37.10913705583757,30.0,51.0,0.0930951106316282,,,,0.5251068252573264,,,,0.1180353422849155,,,,,,0.2241966621284084,,,,0.1086285860823629,,,,,,,,,,,,,,,,,,,,346,165.69059347877075,101.88436724943288,566,556.7730044996053,550,3.0140491336302966,8,2.2114201479965025,0,1.4142162010377213,110.793,110.793,110.793,0.015,0.015,0.015,25.24,25.24,25.24,25.22,25.22,25.22,0.1438738505045572,0.1438738505045572,0.1438738505045572,110.778,144.0,141.46871768355737,137.0,334.0,315.8388250319284,292.0,181.0,166.97215836526183,157.0,176.0,168.8288633461047,160.0,288.0,272.46564495530015,258.0,472.0,455.690932311622,432.0,291.0,271.9453384418902,259.0,77.0,75.6375478927203,71.0,4475.0,2616.7931034482767,2210.0
2014-07-15,ES614,37.24434,-3.75542,SA,D,3218.0,8586,2014-07-15,30.17,40.37,26.37,32.17,20.06,1.73,37.24434,-3.75542,11.810909888123678,12.110000000000005,2.048687628912765,29.529677419354837,25.57,32.13,1.786767641753999,41.03774193548387,29.87,57.49,6.750815343672973,24.72548387096774,19.84,28.24,2.126019814051566,30.64322580645161,24.8,34.54,2.3560497107094385,18.574193548387097,14.21,22.69,2.0884780292519367,2.139677419354839,1.45,3.98,0.6440070319740694,10.388111367886616,6.453010356252041,14.433040410088037,2.061626236116232,12.069032258064516,9.96,14.03,1.181921221212719,1.8654363721972336,1.123310322553545,2.5686487830071876,0.391043751103207,3659.942893401016,3659.942893401016,0.3799301787022968,34.373096446700515,34.373096446700515,25.0,40.0,0.0930951106316282,,,,0.5251068252573264,,,,0.1180353422849155,,,,,,0.2241966621284084,,,,0.1086285860823629,,,,,,,,,,,,,,,,,,,,346,165.69059347877075,101.88436724943288,566,556.7730044996053,550,3.0140491336302966,8,2.2114201479965025,0,1.4142162010377213,121.225,121.225,121.225,0.012,0.012,0.012,27.46,27.46,27.46,26.98,26.98,26.98,0.1436773935953776,0.1436773935953776,0.1436773935953776,121.213,144.0,141.46871768355737,137.0,334.0,315.8388250319284,292.0,181.0,166.97215836526183,157.0,176.0,168.8288633461047,160.0,288.0,272.46564495530015,258.0,472.0,455.690932311622,432.0,291.0,271.9453384418902,259.0,77.0,75.6375478927203,71.0,4475.0,2616.7931034482767,2210.0
2015-07-15,ES614,37.24434,-3.75542,SA,D,2946.0,10899,2015-07-15,29.39,28.79,29.35,35.18,23.46,1.5,37.24434,-3.75542,9.339566781862125,11.72,2.910647449009827,28.87290322580645,21.88,31.5,1.9775452256944752,32.79870967741936,22.18,43.67,5.442675303938303,28.904193548387106,27.16,31.9,1.1385779874504705,34.825161290322576,32.23,38.3,1.4887077552149195,22.770322580645168,20.36,25.21,1.1636080813183922,1.985483870967742,1.5,2.73,0.3557168020887422,10.706093665003724,7.19620730282202,14.322624894810616,1.8313030982379752,12.05483870967742,8.969999999999999,14.79,1.4601587871402384,2.6933486893551533,2.027285322538672,3.6343924610375025,0.3788748652238077,3927.219543147208,3927.219543147208,0.6642563506571444,33.085025380710654,33.085025380710654,25.0,39.0,0.2557812806305374,,,,1.327206680321227,,,,0.3012146865955472,,,,,,0.7683183614674542,,,,0.2968407116108743,,,,0.6632053049098791,0.1967734470773306,0.0111170928373765,2.485004410086844,-16.914286457972146,3.0787389969047885,-24.57790532927016,-2.5419103650814447,-9.686229704525209,3.253567845358679,-17.53142905760358,11.993607125578706,6.040395503399747,9.353059608621429,0.6096550910588571,358.80629635040015,346,165.69059347877075,101.88436724943288,566,556.7730044996053,550,3.0140491336302966,8,2.2114201479965025,0,1.4142162010377213,129.2,129.2,129.2,0.018,0.018,0.018,29.91,29.91,29.91,29.71,29.71,29.71,0.1396083831787109,0.1396083831787109,0.1396083831787109,129.183,144.0,141.46871768355737,137.0,334.0,315.8388250319284,292.0,181.0,166.97215836526183,157.0,176.0,168.8288633461047,160.0,288.0,272.46564495530015,258.0,472.0,455.690932311622,432.0,291.0,271.9453384418902,259.0,77.0,75.6375478927203,71.0,4475.0,2616.7931034482767,2210.0
2016-07-15,ES614,37.24434,-3.75542,SA,D,2297.0,10842,2016-07-15,29.89,50.91,25.21,31.4,19.1,3.26,37.24434,-3.75542,14.313561667957476,12.299999999999995,1.5746203249492807,27.85032258064516,16.14,31.36,3.4801784194816214,41.2616129032258,27.2,55.77,6.46446519843436,26.75290322580645,24.11,28.76,1.285086148859132,32.83709677419355,26.95,35.53,1.6879462488544632,20.639999999999997,18.23,23.66,1.4807234500351074,2.178064516129032,1.17,3.47,0.5784262261200434,12.29906000379936,6.379987707734388,15.63920146182098,1.7845696848887802,12.197096774193543,5.059999999999999,15.060000000000002,1.6668962727725876,2.081973516043749,1.4103146722031712,2.699049108462957,0.3583923147553547,3298.4492385786807,3298.4492385786807,0.3202520913062334,28.733502538071072,28.733502538071072,22.0,39.0,0.2476432978419869,,,,1.2426705768141937,,,,0.2844578279830194,,,,,,0.8228626294668246,,,,0.2851359304589981,,,,0.729892199375735,0.2575449817378289,0.0380463367003948,2.2050893781499754,-17.257437266821253,3.740406454563756,-25.39832790693671,-1.9791519028131948,-10.46448416814952,3.4152230645589863,-17.788902371671615,10.586513571076472,5.406095305444747,3.820991528529552,0.8139854282713553,104.13495770956816,346,165.69059347877075,101.88436724943288,566,556.7730044996053,550,3.0140491336302966,8,2.2114201479965025,0,1.4142162010377213,115.34,115.34,115.34,0.084,0.084,0.084,27.49,27.49,27.49,27.51,27.51,27.51,0.1503709157307942,0.1503709157307942,0.1503709157307942,115.256,144.0,141.46871768355737,137.0,334.0,315.8388250319284,292.0,181.0,166.97215836526183,157.0,176.0,168.8288633461047,160.0,288.0,272.46564495530015,258.0,472.0,455.690932311622,432.0,291.0,271.9453384418902,259.0,77.0,75.6375478927203,71.0,4475.0,2616.7931034482767,2210.0
2017-07-15,ES614,37.24434,-3.75542,SA,D,2188.0,10583,2017-07-15,29.17,49.86,27.16,32.48,22.02,1.66,37.24434,-3.75542,15.778118474091505,10.459999999999996,1.8045106705501337,28.972903225806455,16.28,32.7,3.087234061733103,37.06193548387096,20.56,57.62,8.882038933079548,26.420322580645166,19.13,32.73,2.9198977930311494,32.47129032258064,25.48,38.89,3.1304578062965684,20.05387096774193,12.11,26.63,3.030540968869393,2.16483870967742,1.28,3.8,0.6116812946653645,10.133977437191048,4.54129687202477,15.778118474091505,2.94242100812583,12.41741935483871,8.469999999999999,15.03,1.559693865210022,2.2281074198336244,1.2539966787722376,3.935828160221108,0.6380656171411331,3323.0494923857873,3323.0494923857873,0.4938912063161811,28.175126903553306,28.175126903553306,21.0,34.0,0.2602836461845127,,,,1.2959624402792893,,,,0.2842244182581617,,,,,,0.7805282869331847,,,,0.2852761119050904,,,,0.6969055614004389,0.2203518414528542,0.0193001403366972,2.1062078118517396,-17.07091884777483,3.3876534405893715,-24.84123990011075,-2.4731696404948127,-10.078492549179474,3.355636701850932,-15.766250868330204,15.142238505301046,5.742491969028511,7.025872691907526,0.8991478321805637,206.2523790096179,346,165.69059347877075,101.88436724943288,566,556.7730044996053,550,3.0140491336302966,8,2.2114201479965025,0,1.4142162010377213,135.51,135.51,135.51,0.035,0.035,0.035,30.53,30.53,30.53,30.57,30.57,30.57,0.1385790506998697,0.1385790506998697,0.1385790506998697,135.475,144.0,141.46871768355737,137.0,334.0,315.8388250319284,292.0,181.0,166.97215836526183,157.0,176.0,168.8288633461047,160.0,288.0,272.46564495530015,258.0,472.0,455.690932311622,432.0,291.0,271.9453384418902,259.0,77.0,75.6375478927203,71.0,4475.0,2616.7931034482767,2210.0
2018-07-15,ES614,37.24434,-3.75542,SA,D,2182.0,9371,2018-07-15,28.5,36.86,24.16,29.5,17.8,3.31,37.24434,-3.75542,8.486661341639046,11.7,1.902214977248888,29.97741935483871,25.63,31.92,1.2487489681404516,36.74225806451613,26.31,59.11,6.970350437655576,25.133225806451613,22.29,27.2,1.443386222644904,31.316129032258065,26.42,34.35,1.8375714643453964,18.709354838709675,14.48,20.83,1.514855333205486,2.2006451612903226,1.37,3.31,0.439368575409339,9.060386226205653,6.186366819776526,13.91158964939818,1.7797424100481474,12.606774193548388,8.57,15.23,1.575435192505753,2.041195422915524,1.100361168046304,2.658284440131051,0.3621857429330274,0.3059649251310709,0.3059649251310709,0.0843769310735387,28.418781725888326,28.418781725888326,25.0,36.0,0.1994306869812309,0.1994306869812309,-0.6643159315045921,0.7804878020059631,0.9889810991242166,0.9889810991242166,-0.4497363761293643,3.189285019406437,0.2119425985363902,0.2119425985363902,-0.0626904629681167,0.7076841481003262,-0.0916905406659381,0.914119684744731,0.6390979028627765,0.6390979028627765,-0.7983050800986209,7.111110991901823,0.2253121350761285,0.2253121350761285,-0.1141091110570135,0.8432411731317501,0.6404967355639484,0.2256617669335184,0.0375535673331406,2.099954681528746,-18.15970186707288,4.026355933105567,-26.66791742985709,-1.4580194833362623,-10.68446754353767,3.531623189927486,-16.22860404929665,11.350794758772109,6.295922578232553,4.507328724388032,0.9048030108383288,105.51451470683682,346,165.69059347877075,101.88436724943288,566,556.7730044996053,550,3.0140491336302966,8,2.2114201479965025,0,1.4142162010377213,123.832,123.832,123.832,0.006,0.006,0.006,23.29,23.29,23.29,24.06,24.06,24.06,0.1453730265299479,0.1453730265299479,0.1453730265299479,123.825,144.0,141.46871768355737,137.0,334.0,315.8388250319284,292.0,181.0,166.97215836526183,157.0,176.0,168.8288633461047,160.0,288.0,272.46564495530015,258.0,472.0,455.690932311622,432.0,291.0,271.9453384418902,259.0,77.0,75.6375478927203,71.0,4475.0,2616.7931034482767,2210.0
2019-07-15,ES614,37.24434,-3.75542,SA,D,2067.0,10612,2019-07-15,29.86,35.97,27.86,34.51,20.32,2.57,37.24434,-3.75542,11.384280971068002,14.189999999999998,2.4006300092812216,28.013870967741937,16.35,31.22,3.438291658911119,39.29935483870968,29.34,53.12,5.891989606173009,26.24838709677419,23.0,28.56,1.65740585637216,32.0158064516129,28.34,34.53,1.9255309685710384,20.32032258064516,15.56,23.48,1.9158969665053256,2.2893548387096776,1.43,4.68,0.6499872727482066,11.131386081144464,7.801817882411271,15.06972248013675,1.6584487348645178,11.695483870967742,9.66,14.429999999999998,1.335859850456789,2.09210240031043,1.3838182949359623,2.6252705305215867,0.3599254284594335,0.3528273777403382,0.3528273777403382,0.1895559741664464,29.2258883248731,29.2258883248731,23.0,35.0,0.2364049141832945,0.2364049141832945,-0.5143769906048756,0.9969558599844718,1.1585294526645458,1.1585294526645458,-0.7315789125104719,3.4925323814223583,0.2382473751825859,0.2382473751825859,-0.0764006790970136,0.7562860889656752,-0.1695906336402631,0.9979359815982196,1.3167053967474511,1.3167053967474511,-0.6793248891075955,655.0000032186508,0.2400416311956381,0.2400416311956381,-0.1437728401149554,0.8467048389464354,0.6640699270641449,0.2133460527523472,0.0349899242706255,2.055357992558867,-17.72850547717641,3.681657706450546,-26.926426895004525,-3.4129153791608866,-10.482430172750572,3.4405272267832636,-18.86584167795679,11.750254384344746,5.908274547948627,4.315988229497062,0.9461329921509704,113.31862410054006,346,165.69059347877075,101.88436724943288,566,556.7730044996053,550,3.0140491336302966,8,2.2114201479965025,0,1.4142162010377213,128.661,128.661,128.661,0.001,0.001,0.001,27.44,27.44,27.44,27.28,27.28,27.28,0.1402435302734375,0.1402435302734375,0.1402435302734375,128.66,144.0,141.46871768355737,137.0,334.0,315.8388250319284,292.0,181.0,166.97215836526183,157.0,176.0,168.8288633461047,160.0,288.0,272.46564495530015,258.0,472.0,455.690932311622,432.0,291.0,271.9453384418902,259.0,77.0,75.6375478927203,71.0,4475.0,2616.7931034482767,2210.0
2020-07-15,ES614,37.24434,-3.75542,SA,D,1993.0,11048,2020-07-15,28.08,47.15,26.3,32.33,19.85,2.44,37.24434,-3.75542,14.124050665624935,12.479999999999997,1.8082705019630685,28.323870967741936,22.37,32.0,2.4004363547130545,40.34838709677419,25.08,53.59,6.524407819759828,27.598064516129035,25.5,30.38,1.3526185342007833,33.581935483870964,31.18,37.03,1.5073292325144194,21.49322580645161,18.83,24.24,1.5831092051602311,2.0748387096774192,1.2,4.25,0.6536392956548294,12.700171472089504,8.17219061557921,16.302357689189932,2.1687068187313425,12.088709677419352,8.990000000000002,15.27,1.310219735167531,2.219041391452176,1.6067524227180705,3.248851654507564,0.377641080037436,0.2348273054050515,0.2348273054050515,0.2134085167385401,31.68147208121828,31.68147208121828,26.0,44.0,0.1535239255978344,0.1535239255978344,-0.0394877069503856,0.4632942741285309,0.7316051909554745,0.7316051909554745,0.0876314033506325,2.0838795018851752,0.1515550260753458,0.1515550260753458,0.0343396211048879,0.4892751593622413,0.0568356559841438,0.6085902437493574,0.3802207605189424,0.3802207605189424,-0.0759753226254754,1.726436860259922,0.1612348812142207,0.1612348812142207,0.0319915607398826,0.5788921125693133,0.6391584907789326,0.2053579409400508,0.0421504268556796,1.9197176432963357,-17.87486326029196,3.665378436558739,-26.8552249209611,-3.5976122787263174,-10.432144042933215,3.450431016673916,-17.004770305700408,7.546816660575587,6.129587687217175,3.8330215404472687,1.083639755027528,93.89820859218676,346,165.69059347877075,101.88436724943288,566,556.7730044996053,550,3.0140491336302966,8,2.2114201479965025,0,1.4142162010377213,112.67,112.67,112.67,0.26,0.26,0.26,27.96,27.96,27.96,27.77,27.77,27.77,0.1501604715983072,0.1501604715983072,0.1501604715983072,112.409,144.0,141.46871768355737,137.0,334.0,315.8388250319284,292.0,181.0,166.97215836526183,157.0,176.0,168.8288633461047,160.0,288.0,272.46564495530015,258.0,472.0,455.690932311622,432.0,291.0,271.9453384418902,259.0,77.0,75.6375478927203,71.0,4475.0,2616.7931034482767,2210.0
2010-07-15,ES611,37.45555,-2.25556,SA,D,43.0,1349,2010-07-15,30.47,30.41,27.23,36.1,18.31,1.97,37.45555,-2.25556,8.328855403344802,17.790000000000003,2.5147965335660785,27.882903225806448,9.29,31.0,3.7873313385620366,39.65096774193549,26.45,60.96,9.25619944122498,25.729032258064517,19.81,28.56,2.0857772664910867,34.18645161290322,25.3,38.17,2.7124474704437604,17.804193548387094,14.62,20.9,1.7511871995021866,1.85,0.74,3.29,0.6105206662112002,10.586628132115523,6.144538445735073,17.319985109717795,2.4569732501458086,16.38225806451613,10.68,18.92,1.8172679062483128,2.035107206040613,0.9021833637582608,2.6963636154631083,0.4861788475138675,2221.1949685534587,2221.1949685534587,0.09650898811889,17.75094339622641,17.75094339622641,13.0,22.0,0.0930951106316282,,,,0.5251068252573264,,,,0.1180353422849155,,,,,,0.2241966621284084,,,,0.1086285860823629,,,,,,,,,,,,,,,,,,,,353,146.46371117797784,76.43918991952488,868,840.1077500505045,797,15.282936167065474,20,7.138610966390575,0,3.2888736377328267,112.911,112.911,112.911,0.007,0.007,0.007,30.56,30.56,30.56,30.27,30.27,30.27,0.0576763153076171,0.0576763153076171,0.0576763153076171,112.903,137.0,136.1614879649891,135.0,268.0,254.06717724288848,232.0,141.0,134.27702407002192,128.0,141.0,128.95382932166305,120.0,431.0,416.59168490153183,403.0,375.0,345.3450765864333,304.0,285.0,238.04726477024073,205.0,77.0,75.90481400437639,75.0,1847.0,1693.153391684902,1494.0
2011-07-15,ES611,37.45555,-2.25556,SA,D,61.0,1131,2011-07-15,27.5,56.71,22.76,30.28,16.3,2.45,37.45555,-2.25556,13.711916029508702,13.98,1.1986623259538889,27.649354838709673,20.83,31.51,2.719236059090353,36.91290322580645,21.15,56.71,9.942991759006292,25.385483870967743,22.2,28.25,1.8385212127522093,33.50806451612903,29.3,36.72,2.108597484271566,17.356451612903225,13.53,20.07,1.6981214447756898,2.0067741935483867,0.86,3.71,0.8220092892371057,9.100824768034938,1.7412326618178466,14.962049355582597,3.135959993467998,16.151612903225804,13.97,21.46,1.5753793127968725,2.0777399913690675,1.1837423775598608,2.752475874191011,0.4794864929462586,2035.9647798742135,2035.9647798742135,0.0461621034289936,13.62138364779874,13.62138364779874,13.0,17.0,0.0930951106316282,,,,0.5251068252573264,,,,0.1180353422849155,,,,,,0.2241966621284084,,,,0.1086285860823629,,,,,,,,,,,,,,,,,,,,353,146.46371117797784,76.43918991952488,868,840.1077500505045,797,15.282936167065474,20,7.138610966390575,0,3.2888736377328267,87.121,87.121,87.121,0.739,0.739,0.739,25.8,25.8,25.8,26.01,26.01,26.01,0.0646896362304687,0.0646896362304687,0.0646896362304687,86.382,137.0,136.1614879649891,135.0,268.0,254.06717724288848,232.0,141.0,134.27702407002192,128.0,141.0,128.95382932166305,120.0,431.0,416.59168490153183,403.0,375.0,345.3450765864333,304.0,285.0,238.04726477024073,205.0,77.0,75.90481400437639,75.0,1847.0,1693.153391684902,1494.0
